Date,Department,Region,Product,Revenue,Cost,Profit,Units_Sold,Employee_Count,Marketing_Spend,Customer_Satisfaction
2024-02-11 19:31:18.339169,Sales,South,Product A,675.38,306.39,368.99,22,28,20.0,2.8
2024-02-12 04:17:10.115057,Marketing,East,Product D,1283.27,924.16,359.11,34,31,188.79,3.6
2024-02-12 13:03:01.890945,IT,West,Product D,1222.4,516.52,705.88,233,11,293.78,4.5
2024-02-12 21:48:53.666833,Operations,East,Product D,1237.21,518.72,718.49,132,77,192.54,3.5
2024-02-13 06:34:45.442721,Finance,North,Product C,251.04,116.88,134.16,138,16,167.6,3.5
2024-02-13 15:20:37.218609,IT,West,Product B,777.45,558.45,219.0,314,7,210.35,4.3
2024-02-14 00:06:28.994497,Sales,North,Product A,771.22,448.85,322.37,131,14,171.75,4.4
2024-02-14 08:52:20.770385,Sales,East,Product E,618.57,418.02,200.55,44,37,202.47,3.7
2024-02-14 17:38:12.546273,Sales,West,Product E,620.46,297.66,322.8,92,50,145.33,4.2
2024-02-15 02:24:04.322161,Sales,South,Product B,910.53,520.44,390.09,318,63,288.69,3.2
2024-02-15 11:09:56.098049,Sales,South,Product D,1025.42,538.76,486.66,445,56,313.86,4.6
2024-02-15 19:55:47.873936,Marketing,West,Product A,651.7,449.5,202.2,191,10,189.33,5.0
2024-02-16 04:41:39.649824,IT,West,Product E,352.58,143.82,208.76,85,6,89.08,4.1
2024-02-16 13:27:31.425712,Finance,North,Product E,528.55,256.53,272.02,113,33,158.09,2.5
2024-02-16 22:13:23.201600,Operations,West,Product D,734.06,332.82,401.24,241,44,185.28,3.5
2024-02-17 06:59:14.977488,Operations,North,Product B,878.27,615.42,262.85,312,65,240.44,4.2
2024-02-17 15:45:06.753376,IT,East,Product A,392.11,221.01,171.1,52,72,119.36,3.5
2024-02-18 00:30:58.529264,IT,North,Product B,883.99,478.66,405.33,413,72,138.47,4.6
2024-02-18 09:16:50.305152,Operations,West,Product B,724.34,403.69,320.65,426,33,240.85,4.2
2024-02-18 18:02:42.081040,Operations,West,Product A,676.94,501.05,175.89,102,66,275.11,3.4
2024-02-19 02:48:33.856928,Marketing,East,Product A,597.59,416.87,180.72,153,64,150.27,3.8
2024-02-19 11:34:25.632816,HR,West,Product E,405.01,262.13,142.88,263,45,93.34,3.3
2024-02-19 20:20:17.408704,Finance,West,Product E,471.76,236.67,235.09,87,69,462.73,3.7
2024-02-20 05:06:09.184592,Sales,South,Product A,654.01,299.41,354.6,272,68,262.66,3.5
2024-02-20 13:52:00.960480,HR,South,Product C,327.01,236.27,90.74,79,67,178.64,4.5
2024-02-20 22:37:52.736368,IT,East,Product E,425.99,233.48,192.51,158,52,269.52,5.0
2024-02-21 07:23:44.512256,Operations,North,Product C,376.11,187.14,188.97,301,24,190.04,2.9
2024-02-21 16:09:36.288144,HR,South,Product A,608.01,343.42,264.59,223,41,269.37,2.6
2024-02-22 00:55:28.064032,Finance,North,Product E,692.11,499.18,192.93,369,68,212.75,3.7
2024-02-22 09:41:19.839919,IT,West,Product B,912.32,488.52,423.8,319,9,207.3,2.9
2024-02-22 18:27:11.615807,Sales,South,Product A,633.13,377.93,255.2,156,38,190.91,3.8
2024-02-23 03:13:03.391695,Sales,East,Product D,1214.99,827.45,387.54,34,43,84.21,4.2
2024-02-23 11:58:55.167583,Finance,East,Product C,248.85,136.74,112.11,332,71,355.05,4.7
2024-02-23 20:44:46.943471,Finance,East,Product A,400.65,193.01,207.64,493,66,124.68,3.9
2024-02-24 05:30:38.719359,Operations,South,Product A,720.07,538.67,181.4,118,28,91.2,3.7
2024-02-24 14:16:30.495247,Sales,North,Product E,392.46,288.38,104.08,190,7,182.97,2.6
2024-02-24 23:02:22.271135,IT,West,Product E,588.26,408.97,179.29,260,75,123.08,3.8
2024-02-25 07:48:14.047023,HR,North,Product E,520.43,333.56,186.87,491,71,195.86,3.8
2024-02-25 16:34:05.822911,IT,North,Product D,892.58,449.15,443.43,212,54,255.02,4.2
2024-02-26 01:19:57.598799,Marketing,West,Product E,566.5,407.71,158.79,313,33,279.62,3.4
2024-02-26 10:05:49.374687,Marketing,West,Product A,658.73,327.02,331.71,179,78,265.18,3.5
2024-02-26 18:51:41.150575,Finance,South,Product E,542.58,369.11,173.47,184,36,175.55,2.9
2024-02-27 03:37:32.926463,Operations,South,Product B,573.82,413.95,159.87,356,43,203.97,2.4
2024-02-27 12:23:24.702351,Marketing,South,Product E,400.69,244.84,155.85,179,13,232.63,3.1
2024-02-27 21:09:16.478239,Sales,South,Product D,670.64,456.75,213.89,11,18,59.38,2.9
2024-02-28 05:55:08.254127,IT,South,Product B,403.38,273.13,130.25,143,72,245.65,4.0
2024-02-28 14:41:00.030015,IT,West,Product A,475.0,222.11,252.89,136,68,83.42,3.5
2024-02-28 23:26:51.805902,Finance,North,Product A,640.87,406.17,234.7,55,24,363.23,3.5
2024-02-29 08:12:43.581790,HR,South,Product C,256.32,110.91,145.41,203,32,167.64,3.2
2024-02-29 16:58:35.357678,Finance,South,Product B,977.24,564.6,412.64,371,18,185.21,1.9
2024-03-01 01:44:27.133566,HR,North,Product C,173.83,79.4,94.43,218,48,138.42,4.7
2024-03-01 10:30:18.909454,Finance,South,Product B,971.63,530.24,441.39,305,43,149.6,3.2
2024-03-01 19:16:10.685342,Finance,North,Product B,735.0,508.28,226.72,67,32,381.93,3.6
2024-03-02 04:02:02.461230,Finance,North,Product D,1079.45,804.74,274.71,87,68,275.23,2.9
2024-03-02 12:47:54.237118,HR,West,Product C,477.28,244.03,233.25,211,36,76.06,4.4
2024-03-02 21:33:46.013006,HR,East,Product D,982.5,575.93,406.57,298,13,320.34,3.9
2024-03-03 06:19:37.788894,Finance,West,Product B,716.57,414.86,301.71,499,32,295.46,3.3
2024-03-03 15:05:29.564782,Marketing,East,Product A,490.09,359.75,130.34,71,21,177.5,3.6
2024-03-03 23:51:21.340670,Operations,East,Product B,843.31,478.58,364.73,277,59,224.54,4.8
2024-03-04 08:37:13.116558,Operations,East,Product D,844.48,544.43,300.05,135,14,198.8,3.8
2024-03-04 17:23:04.892446,Operations,South,Product C,298.0,215.34,82.66,489,10,357.81,3.7
2024-03-05 02:08:56.668334,HR,West,Product C,402.21,213.45,188.76,58,52,136.3,3.2
2024-03-05 10:54:48.444222,HR,East,Product D,926.17,662.9,263.27,97,79,211.68,2.7
2024-03-05 19:40:40.220110,Marketing,North,Product C,327.26,235.99,91.27,343,71,165.75,3.7
2024-03-06 04:26:31.995998,Operations,South,Product E,383.8,278.54,105.26,270,45,85.36,4.0
2024-03-06 13:12:23.771885,Operations,West,Product A,556.47,275.26,281.21,188,64,375.33,4.5
2024-03-06 21:58:15.547773,Finance,East,Product A,686.02,370.54,315.48,78,46,105.47,2.5
2024-03-07 06:44:07.323661,HR,North,Product A,440.3,310.25,130.05,376,75,217.61,3.1
2024-03-07 15:29:59.099549,Operations,West,Product C,201.04,105.69,95.35,425,32,60.74,3.5
2024-03-08 00:15:50.875437,IT,West,Product C,378.57,230.96,147.61,442,17,168.07,3.8
2024-03-08 09:01:42.651325,Marketing,South,Product B,835.21,368.59,466.62,490,19,233.76,3.7
2024-03-08 17:47:34.427213,IT,West,Product B,813.68,341.5,472.18,69,40,134.02,3.7
2024-03-09 02:33:26.203101,IT,South,Product A,442.46,240.79,201.67,311,19,246.94,4.0
2024-03-09 11:19:17.978989,Marketing,East,Product E,453.62,273.36,180.26,461,79,178.48,3.3
2024-03-09 20:05:09.754877,IT,South,Product B,908.15,488.08,420.07,258,60,292.81,4.4
2024-03-10 04:51:01.530765,Operations,North,Product B,674.4,406.13,268.27,487,8,308.94,4.1
2024-03-10 13:36:53.306653,HR,South,Product C,453.1,262.92,190.18,178,56,153.06,3.6
2024-03-10 22:22:45.082541,Marketing,North,Product E,500.16,320.1,180.06,474,14,206.14,4.8
2024-03-11 07:08:36.858429,Finance,South,Product A,833.58,522.94,310.64,460,49,214.68,4.7
2024-03-11 15:54:28.634317,IT,West,Product B,588.92,323.01,265.91,278,33,249.55,4.4
2024-03-12 00:40:20.410205,Marketing,East,Product E,406.71,223.18,183.53,373,57,201.15,2.0
2024-03-12 09:26:12.186093,Sales,North,Product E,567.37,254.9,312.47,121,33,215.22,4.7
2024-03-12 18:12:03.961980,Sales,South,Product A,628.71,364.42,264.29,109,27,180.53,4.3
2024-03-13 02:57:55.737868,HR,South,Product E,365.03,221.03,144.0,411,61,209.22,5.0
2024-03-13 11:43:47.513756,Operations,South,Product E,508.33,288.11,220.22,224,54,303.84,4.5
2024-03-13 20:29:39.289644,HR,West,Product E,457.26,235.03,222.23,492,25,251.69,4.7
2024-03-14 05:15:31.065532,HR,West,Product B,813.2,530.68,282.52,122,47,256.1,4.3
2024-03-14 14:01:22.841420,HR,North,Product A,480.13,204.6,275.53,106,14,257.85,4.6
2024-03-14 22:47:14.617308,HR,North,Product E,375.11,270.1,105.01,316,34,187.7,5.0
2024-03-15 07:33:06.393196,Finance,West,Product E,504.77,205.56,299.21,127,55,225.51,3.9
2024-03-15 16:18:58.169084,Finance,North,Product B,668.89,492.85,176.04,45,37,113.19,2.9
2024-03-16 01:04:49.944972,Marketing,East,Product A,729.41,409.8,319.61,346,22,301.5,3.6
2024-03-16 09:50:41.720860,Sales,East,Product C,348.19,189.57,158.62,368,26,20.0,4.0
2024-03-16 18:36:33.496748,HR,West,Product B,622.97,305.1,317.87,299,68,193.03,3.8
2024-03-17 03:22:25.272636,Marketing,North,Product A,621.73,250.88,370.85,405,25,291.27,3.1
2024-03-17 12:08:17.048524,Sales,South,Product E,594.8,295.13,299.67,398,5,90.89,2.8
2024-03-17 20:54:08.824412,IT,East,Product A,587.98,257.71,330.27,313,19,231.98,3.4
2024-03-18 05:40:00.600300,Operations,West,Product A,632.67,399.18,233.49,369,40,145.54,4.3
2024-03-18 14:25:52.376188,Finance,North,Product A,499.1,255.38,243.72,356,51,170.5,4.7
2024-03-18 23:11:44.152076,IT,West,Product C,387.9,259.32,128.58,133,58,275.68,4.3
2024-03-19 07:57:35.927963,Sales,South,Product A,417.05,197.02,220.03,49,36,215.84,4.4
2024-03-19 16:43:27.703851,IT,East,Product C,434.03,310.37,123.66,150,62,37.25,3.8
2024-03-20 01:29:19.479739,Operations,West,Product E,522.6,304.7,217.9,35,50,121.89,2.8
2024-03-20 10:15:11.255627,Sales,West,Product C,246.23,108.36,137.87,151,58,278.03,3.5
2024-03-20 19:01:03.031515,IT,West,Product E,445.03,240.45,204.58,361,37,235.92,3.6
2024-03-21 03:46:54.807403,Finance,South,Product E,602.44,284.57,317.87,404,43,339.85,3.5
2024-03-21 12:32:46.583291,Finance,West,Product C,356.35,167.45,188.9,431,27,334.61,3.8
2024-03-21 21:18:38.359179,Marketing,South,Product B,922.61,532.56,390.05,345,47,172.62,4.1
2024-03-22 06:04:30.135067,IT,South,Product D,782.97,497.31,285.66,66,59,400.26,4.3
2024-03-22 14:50:21.910955,HR,South,Product A,448.8,322.72,126.08,159,6,201.96,3.6
2024-03-22 23:36:13.686843,IT,East,Product D,916.2,527.51,388.69,376,70,122.99,2.7
2024-03-23 08:22:05.462731,Sales,East,Product A,386.4,285.18,101.22,409,42,149.31,3.5
2024-03-23 17:07:57.238619,Sales,West,Product A,378.82,276.38,102.44,214,33,20.0,3.8
2024-03-24 01:53:49.014507,IT,West,Product E,362.63,254.85,107.78,85,71,328.56,4.5
2024-03-24 10:39:40.790395,Operations,East,Product A,584.06,335.83,248.23,475,75,327.58,3.5
2024-03-24 19:25:32.566283,Finance,North,Product A,716.55,321.96,394.59,294,40,118.76,4.1
2024-03-25 04:11:24.342171,Sales,East,Product C,392.88,187.12,205.76,219,33,181.77,4.0
2024-03-25 12:57:16.118059,Finance,South,Product D,1172.15,734.57,437.58,395,41,207.65,3.8
2024-03-25 21:43:07.893946,Sales,East,Product C,270.63,148.2,122.43,447,49,123.17,4.4
2024-03-26 06:28:59.669834,Marketing,South,Product A,547.48,247.12,300.36,267,20,59.59,3.4
2024-03-26 15:14:51.445722,HR,West,Product E,314.98,178.8,136.18,268,35,183.17,3.5
2024-03-27 00:00:43.221610,Sales,North,Product C,238.41,96.82,141.59,486,38,174.31,3.8
2024-03-27 08:46:34.997498,Finance,West,Product C,326.33,214.35,111.98,193,54,168.93,3.4
2024-03-27 17:32:26.773386,Marketing,South,Product B,1015.54,432.37,583.17,337,69,217.82,4.1
2024-03-28 02:18:18.549274,Sales,South,Product A,547.21,339.37,207.84,20,66,314.36,3.4
2024-03-28 11:04:10.325162,Operations,South,Product E,571.76,387.4,184.36,469,47,175.75,3.9
2024-03-28 19:50:02.101050,HR,North,Product C,385.78,172.22,213.56,169,60,213.64,3.7
2024-03-29 04:35:53.876938,Sales,East,Product C,455.01,264.6,190.41,269,19,258.15,3.9
2024-03-29 13:21:45.652826,Marketing,West,Product E,442.17,297.44,144.73,402,52,244.33,3.5
2024-03-29 22:07:37.428714,Operations,West,Product A,574.25,282.08,292.17,97,53,150.85,3.6
2024-03-30 06:53:29.204602,IT,East,Product B,797.88,364.65,433.23,378,48,207.71,3.9
2024-03-30 15:39:20.980490,Marketing,West,Product C,408.48,211.55,196.93,193,14,243.8,3.9
2024-03-31 00:25:12.756378,Marketing,North,Product B,757.8,450.24,307.56,25,24,109.73,3.8
2024-03-31 09:11:04.532266,Operations,West,Product D,1030.89,619.92,410.97,474,74,301.08,4.8
2024-03-31 17:56:56.308154,Marketing,South,Product A,377.92,168.48,209.44,253,12,314.53,3.2
2024-04-01 02:42:48.084042,Operations,East,Product D,1055.8,591.41,464.39,95,49,142.18,3.8
2024-04-01 11:28:39.859929,Sales,North,Product D,931.38,460.01,471.37,208,38,215.49,2.9
2024-04-01 20:14:31.635817,Operations,East,Product D,871.16,605.2,265.96,19,55,251.38,4.0
2024-04-02 05:00:23.411705,Operations,North,Product A,617.01,314.52,302.49,486,8,156.35,3.1
2024-04-02 13:46:15.187593,HR,South,Product A,433.83,300.88,132.95,173,43,238.53,3.6
2024-04-02 22:32:06.963481,Operations,East,Product E,360.4,198.22,162.18,33,28,213.06,3.6
2024-04-03 07:17:58.739369,Operations,West,Product B,482.47,315.68,166.79,73,59,82.57,4.0
2024-04-03 16:03:50.515257,IT,North,Product B,836.78,484.09,352.69,321,30,236.73,3.5
2024-04-04 00:49:42.291145,Sales,East,Product E,471.02,290.94,180.08,247,29,111.99,3.4
2024-04-04 09:35:34.067033,HR,West,Product E,468.71,252.34,216.37,471,40,275.14,4.7
2024-04-04 18:21:25.842921,IT,East,Product D,980.03,655.51,324.52,471,75,146.3,4.0
2024-04-05 03:07:17.618809,Finance,East,Product E,379.59,208.33,171.26,354,78,187.1,3.5
2024-04-05 11:53:09.394697,Sales,East,Product C,314.47,176.14,138.33,247,62,309.78,3.6
2024-04-05 20:39:01.170585,Sales,North,Product B,1030.5,598.91,431.59,31,16,239.71,4.8
2024-04-06 05:24:52.946473,Finance,West,Product E,334.13,230.93,103.2,189,5,113.64,3.7
2024-04-06 14:10:44.722361,Operations,South,Product C,276.97,174.71,102.26,315,54,118.81,3.4
2024-04-06 22:56:36.498249,IT,North,Product C,406.98,212.53,194.45,56,29,152.06,3.4
2024-04-07 07:42:28.274137,Marketing,North,Product C,411.82,261.35,150.47,288,9,231.57,3.5
2024-04-07 16:28:20.050025,HR,North,Product C,316.17,197.56,118.61,233,72,228.66,3.4
2024-04-08 01:14:11.825912,Marketing,South,Product D,709.66,515.11,194.55,227,10,132.55,3.0
2024-04-08 10:00:03.601800,Finance,West,Product C,382.85,265.89,116.96,484,30,106.62,3.1
2024-04-08 18:45:55.377688,Sales,West,Product D,998.92,625.93,372.99,246,59,222.53,3.3
2024-04-09 03:31:47.153576,Sales,West,Product D,1270.27,659.94,610.33,213,43,185.45,4.2
2024-04-09 12:17:38.929464,HR,East,Product C,380.24,255.85,124.39,348,13,372.58,3.6
2024-04-09 21:03:30.705352,Sales,East,Product B,1039.63,625.15,414.48,28,49,202.93,3.7
2024-04-10 05:49:22.481240,Sales,East,Product C,353.52,263.32,90.2,189,18,345.14,4.6
2024-04-10 14:35:14.257128,HR,South,Product C,262.89,127.93,134.96,171,59,106.37,4.6
2024-04-10 23:21:06.033016,IT,East,Product C,372.33,159.31,213.02,489,13,74.14,3.6
2024-04-11 08:06:57.808904,IT,South,Product B,684.39,290.5,393.89,294,19,110.39,3.4
2024-04-11 16:52:49.584792,HR,West,Product A,470.2,293.41,176.79,70,41,295.13,3.3
2024-04-12 01:38:41.360680,Finance,East,Product A,535.03,389.9,145.13,94,54,340.49,4.2
2024-04-12 10:24:33.136568,Sales,East,Product D,645.56,258.66,386.9,44,76,137.43,3.7
2024-04-12 19:10:24.912456,Sales,North,Product D,1100.74,719.91,380.83,499,25,163.15,3.6
2024-04-13 03:56:16.688344,Finance,South,Product B,869.41,547.7,321.71,14,61,106.48,3.3
2024-04-13 12:42:08.464232,IT,West,Product E,543.33,356.59,186.74,85,23,55.07,3.3
2024-04-13 21:28:00.240120,Operations,North,Product A,457.59,239.96,217.63,262,62,257.47,4.0
2024-04-14 06:13:52.016008,Operations,North,Product D,1039.43,714.27,325.16,16,10,217.84,3.0
2024-04-14 14:59:43.791895,Operations,West,Product A,499.78,207.73,292.05,178,8,200.84,4.4
2024-04-14 23:45:35.567783,IT,North,Product B,762.14,506.37,255.77,139,47,88.0,3.5
2024-04-15 08:31:27.343671,IT,South,Product B,832.12,410.63,421.49,482,46,331.2,3.7
2024-04-15 17:17:19.119559,Finance,South,Product E,509.47,288.82,220.65,147,7,159.73,3.0
2024-04-16 02:03:10.895447,Sales,East,Product E,515.81,354.84,160.97,367,5,242.69,3.8
2024-04-16 10:49:02.671335,Finance,North,Product B,948.49,469.48,479.01,309,59,83.64,3.6
2024-04-16 19:34:54.447223,Finance,East,Product D,1181.28,549.09,632.19,335,19,184.76,3.8
2024-04-17 04:20:46.223111,IT,North,Product A,604.77,386.12,218.65,100,51,223.31,4.7
2024-04-17 13:06:37.998999,Operations,South,Product C,243.85,143.06,100.79,172,50,226.17,3.9
2024-04-17 21:52:29.774887,Marketing,South,Product E,386.79,224.35,162.44,327,62,212.37,3.3
2024-04-18 06:38:21.550775,Sales,South,Product C,269.43,131.99,137.44,467,75,239.56,3.4
2024-04-18 15:24:13.326663,IT,North,Product D,928.0,382.53,545.47,262,43,109.56,4.2
2024-04-19 00:10:05.102551,Operations,South,Product E,350.94,190.77,160.17,210,7,215.79,4.6
2024-04-19 08:55:56.878439,Marketing,North,Product C,322.02,140.82,181.2,29,34,209.1,4.0
2024-04-19 17:41:48.654327,Marketing,East,Product D,1140.34,817.73,322.61,238,39,218.53,4.2
2024-04-20 02:27:40.430215,IT,North,Product A,652.01,270.22,381.79,172,61,205.79,4.2
2024-04-20 11:13:32.206103,HR,East,Product D,630.44,347.42,283.02,174,33,98.14,4.7
2024-04-20 19:59:23.981991,Sales,North,Product E,613.82,256.75,357.07,241,54,94.58,2.6
2024-04-21 04:45:15.757878,Marketing,East,Product B,838.96,363.64,475.32,337,66,22.86,4.2
2024-04-21 13:31:07.533766,IT,South,Product A,648.04,408.66,239.38,247,56,265.4,4.4
2024-04-21 22:16:59.309654,IT,East,Product C,332.88,208.55,124.33,129,18,266.21,3.0
2024-04-22 07:02:51.085542,Operations,South,Product E,558.82,229.99,328.83,447,39,267.48,3.3
2024-04-22 15:48:42.861430,HR,South,Product B,888.72,355.84,532.88,360,32,224.54,3.3
2024-04-23 00:34:34.637318,Sales,East,Product D,1228.25,525.18,703.07,392,62,29.35,3.4
2024-04-23 09:20:26.413206,Finance,North,Product B,851.88,568.25,283.63,378,34,117.86,3.5
2024-04-23 18:06:18.189094,Operations,North,Product E,561.0,339.18,221.82,116,11,213.63,3.9
2024-04-24 02:52:09.964982,Marketing,West,Product E,389.02,160.8,228.22,259,43,210.84,4.3
2024-04-24 11:38:01.740870,Marketing,North,Product B,989.0,564.55,424.45,345,73,182.18,4.4
2024-04-24 20:23:53.516758,Operations,West,Product D,1067.6,693.1,374.5,293,39,229.51,3.3
2024-04-25 05:09:45.292646,IT,North,Product B,948.44,667.83,280.61,207,56,200.93,3.3
2024-04-25 13:55:37.068534,Marketing,North,Product E,641.55,466.35,175.2,425,18,209.66,4.6
2024-04-25 22:41:28.844422,HR,South,Product E,617.2,317.61,299.59,229,67,148.87,4.2
2024-04-26 07:27:20.620310,Sales,West,Product C,283.54,126.9,156.64,404,40,278.56,3.8
2024-04-26 16:13:12.396198,HR,North,Product C,354.98,171.43,183.55,435,28,165.54,4.1
2024-04-27 00:59:04.172086,Marketing,West,Product A,657.99,441.95,216.04,160,44,93.55,3.8
2024-04-27 09:44:55.947973,Finance,South,Product E,544.25,402.76,141.49,295,33,138.32,4.1
2024-04-27 18:30:47.723861,Sales,South,Product C,244.22,137.55,106.67,274,57,172.12,3.6
2024-04-28 03:16:39.499749,Sales,West,Product B,485.36,246.02,239.34,229,26,279.52,4.0
2024-04-28 12:02:31.275637,Operations,South,Product D,1108.64,609.99,498.65,225,76,196.62,2.9
2024-04-28 20:48:23.051525,Operations,East,Product B,629.83,319.13,310.7,324,19,185.11,3.4
2024-04-29 05:34:14.827413,Finance,East,Product D,1048.86,513.7,535.16,165,73,100.11,3.4
2024-04-29 14:20:06.603301,IT,South,Product C,227.99,138.58,89.41,225,68,262.84,3.6
2024-04-29 23:05:58.379189,Sales,East,Product A,432.77,175.49,257.28,344,8,147.84,3.2
2024-04-30 07:51:50.155077,Finance,North,Product B,1036.41,508.71,527.7,368,79,192.0,3.5
2024-04-30 16:37:41.930965,Operations,West,Product B,592.11,373.91,218.2,123,22,318.41,2.9
2024-05-01 01:23:33.706853,Operations,North,Product B,845.0,347.48,497.52,170,46,240.7,4.1
2024-05-01 10:09:25.482741,Sales,West,Product D,883.83,379.27,504.56,312,34,69.74,3.8
2024-05-01 18:55:17.258629,HR,South,Product C,259.17,130.28,128.89,107,19,58.44,2.8
2024-05-02 03:41:09.034517,Marketing,North,Product B,657.79,465.21,192.58,415,74,194.86,3.3
2024-05-02 12:27:00.810405,Operations,South,Product B,928.68,620.09,308.59,166,59,102.98,4.0
2024-05-02 21:12:52.586293,IT,South,Product A,697.56,284.43,413.13,171,57,251.88,3.5
2024-05-03 05:58:44.362181,IT,West,Product A,450.45,259.28,191.17,51,20,203.38,3.4
2024-05-03 14:44:36.138069,Operations,West,Product C,321.52,159.52,162.0,189,77,213.23,3.8
2024-05-03 23:30:27.913956,HR,West,Product C,464.41,291.2,173.21,312,38,143.46,4.0
2024-05-04 08:16:19.689844,HR,North,Product E,400.2,261.15,139.05,339,31,339.31,2.9
2024-05-04 17:02:11.465732,Finance,East,Product A,436.18,306.2,129.98,60,17,427.41,4.1
2024-05-05 01:48:03.241620,IT,West,Product E,367.89,208.37,159.52,261,31,177.71,3.3
2024-05-05 10:33:55.017508,Finance,West,Product D,1252.24,936.75,315.49,438,77,228.24,3.8
2024-05-05 19:19:46.793396,IT,North,Product E,426.11,316.6,109.51,359,73,207.79,3.8
2024-05-06 04:05:38.569284,Marketing,West,Product B,880.53,624.08,256.45,129,35,179.23,3.5
2024-05-06 12:51:30.345172,Marketing,North,Product E,304.21,182.89,121.32,84,7,133.43,3.2
2024-05-06 21:37:22.121060,Sales,South,Product C,473.94,255.6,218.34,171,34,113.2,3.6
2024-05-07 06:23:13.896948,Finance,West,Product D,1274.01,672.09,601.92,158,25,109.15,4.8
2024-05-07 15:09:05.672836,Operations,West,Product B,527.58,213.27,314.31,132,10,232.42,3.0
2024-05-07 23:54:57.448724,Finance,South,Product E,585.07,285.05,300.02,150,36,158.43,4.8
2024-05-08 08:40:49.224612,Operations,South,Product D,1024.96,667.85,357.11,191,46,20.0,3.6
2024-05-08 17:26:41.000500,HR,South,Product D,1257.2,768.49,488.71,418,66,235.59,3.8
2024-05-09 02:12:32.776388,Finance,West,Product B,650.37,468.75,181.62,387,36,196.94,3.1
2024-05-09 10:58:24.552276,HR,East,Product E,401.6,167.67,233.93,286,43,307.73,3.3
2024-05-09 19:44:16.328164,Marketing,East,Product D,956.9,434.76,522.14,266,68,229.85,3.5
2024-05-10 04:30:08.104052,Marketing,East,Product D,1246.8,843.13,403.67,451,34,81.71,3.2
2024-05-10 13:15:59.879939,Sales,West,Product A,415.57,218.37,197.2,334,67,21.63,3.7
2024-05-10 22:01:51.655827,Finance,South,Product D,659.37,291.06,368.31,254,35,142.44,3.6
2024-05-11 06:47:43.431715,HR,West,Product A,576.75,431.85,144.9,95,44,149.99,4.9
2024-05-11 15:33:35.207603,Operations,South,Product E,360.09,243.25,116.84,80,37,275.45,3.1
2024-05-12 00:19:26.983491,Marketing,West,Product E,384.02,208.55,175.47,278,67,199.29,3.9
2024-05-12 09:05:18.759379,Marketing,West,Product E,584.65,402.34,182.31,189,29,290.7,3.9
2024-05-12 17:51:10.535267,Operations,South,Product C,308.96,197.18,111.78,288,40,94.01,3.2
2024-05-13 02:37:02.311155,HR,East,Product E,616.68,417.18,199.5,158,28,277.22,4.2
2024-05-13 11:22:54.087043,HR,South,Product D,890.03,609.96,280.07,15,62,257.68,3.6
2024-05-13 20:08:45.862931,Finance,North,Product B,1003.56,431.18,572.38,157,43,38.54,2.3
2024-05-14 04:54:37.638819,Finance,North,Product A,474.92,293.52,181.4,341,50,305.81,4.2
2024-05-14 13:40:29.414707,IT,South,Product C,265.83,106.96,158.87,177,14,207.48,3.1
2024-05-14 22:26:21.190595,IT,West,Product E,635.32,263.79,371.53,18,36,231.36,3.2
2024-05-15 07:12:12.966483,Sales,North,Product E,426.61,305.62,120.99,187,40,130.81,4.2
2024-05-15 15:58:04.742371,Marketing,North,Product B,649.5,379.73,269.77,293,32,302.02,3.6
2024-05-16 00:43:56.518259,Finance,West,Product B,737.99,485.28,252.71,404,20,105.13,4.4
2024-05-16 09:29:48.294147,HR,West,Product C,336.1,233.08,103.02,125,20,266.57,4.5
2024-05-16 18:15:40.070035,Operations,East,Product A,426.07,312.03,114.04,105,22,265.65,3.4
2024-05-17 03:01:31.845922,HR,West,Product E,542.35,381.96,160.39,340,12,122.07,4.3
2024-05-17 11:47:23.621810,Marketing,South,Product C,188.52,107.3,81.22,353,79,358.67,3.3
2024-05-17 20:33:15.397698,IT,South,Product D,1000.67,517.94,482.73,65,74,218.52,5.0
2024-05-18 05:19:07.173586,HR,East,Product D,899.24,408.32,490.92,216,5,252.31,3.4
2024-05-18 14:04:58.949474,Sales,North,Product C,188.72,101.93,86.79,114,66,77.83,4.4
2024-05-18 22:50:50.725362,Marketing,North,Product E,631.65,333.68,297.97,44,42,369.42,4.3
2024-05-19 07:36:42.501250,IT,West,Product C,215.39,128.34,87.05,218,49,102.04,4.0
2024-05-19 16:22:34.277138,Operations,South,Product E,697.48,441.45,256.03,290,62,281.99,3.4
2024-05-20 01:08:26.053026,IT,North,Product B,493.28,366.22,127.06,378,5,120.42,3.7
2024-05-20 09:54:17.828914,Sales,East,Product C,440.8,288.7,152.1,364,36,150.48,2.5
2024-05-20 18:40:09.604802,Marketing,East,Product E,369.43,231.01,138.42,156,12,263.1,3.9
2024-05-21 03:26:01.380690,Operations,South,Product C,222.11,114.89,107.22,498,44,282.2,4.0
2024-05-21 12:11:53.156578,Sales,East,Product C,165.33,68.13,97.2,296,60,98.3,3.9
2024-05-21 20:57:44.932466,IT,East,Product E,360.4,180.5,179.9,90,67,287.24,2.0
2024-05-22 05:43:36.708354,Sales,South,Product E,542.03,362.59,179.44,59,78,283.6,3.0
2024-05-22 14:29:28.484242,Marketing,West,Product A,364.82,172.14,192.68,96,78,124.96,3.4
2024-05-22 23:15:20.260130,Finance,West,Product C,401.54,260.71,140.83,200,40,327.89,4.0
2024-05-23 08:01:12.036018,Sales,East,Product D,951.78,573.85,377.93,312,61,83.45,4.0
